0,0,0,-0.309677419,0.096774194,-0.580645161,0.180645161,-0.761290323,0.264516129,-0.896774194,0.348387097,-0.64516129,0.006451613,-0.825806452,0.148387097,-0.929032258,0.277419355,-1,0.406451613,-0.522580645,-0.006451613,-0.703225806,0.161290323,-0.819354839,0.296774194,-0.903225806,0.419354839,-0.361290323,0.006451613,-0.509677419,0.180645161,-0.625806452,0.303225806,-0.729032258,0.406451613,-0.180645161,0.051612903,-0.296774194,0.180645161,-0.380645161,0.264516129,-0.464516129,0.335483871
0,0,0,-0.345323741,0.143884892,-0.64028777,0.244604317,-0.827338129,0.345323741,-0.978417266,0.424460432,-0.690647482,0,-0.841726619,0.165467626,-0.935251799,0.330935252,-1,0.467625899,-0.532374101,-0.028776978,-0.676258993,0.179856115,-0.784172662,0.345323741,-0.870503597,0.489208633,-0.330935252,-0.007194245,-0.460431655,0.201438849,-0.568345324,0.345323741,-0.676258993,0.460431655,-0.122302158,0.043165468,-0.223021583,0.194244604,-0.323741007,0.302158273,-0.417266187,0.388489209
0,0,0,-0.411764706,0.109243697,-0.714285714,0.193277311,-0.882352941,0.302521008,-0.924369748,0.386554622,-0.714285714,-0.075630252,-0.857142857,0.075630252,-0.941176471,0.260504202,-1,0.420168067,-0.504201681,-0.117647059,-0.638655462,0.100840336,-0.731092437,0.319327731,-0.806722689,0.504201681,-0.268907563,-0.100840336,-0.369747899,0.134453782,-0.478991597,0.31092437,-0.571428571,0.462184874,-0.042016807,-0.033613445,-0.117647059,0.134453782,-0.193277311,0.243697479,-0.268907563,0.336134454
0,0,0,-0.441176471,0.12745098,-0.764705882,0.235294118,-0.941176471,0.362745098,-1,0.5,-0.764705882,-0.137254902,-0.87254902,0.088235294,-0.911764706,0.323529412,-0.941176471,0.519607843,-0.509803922,-0.18627451,-0.598039216,0.176470588,-0.656862745,0.450980392,-0.725490196,0.637254902,-0.225490196,-0.156862745,-0.294117647,0.18627451,-0.382352941,0.382352941,-0.460784314,0.529411765,0.049019608,-0.098039216,0.009803922,0.12745098,-0.049019608,0.254901961,-0.107843137,0.362745098
0,0,0,-0.432432432,0.121621622,-0.702702703,0.283783784,-0.824324324,0.486486486,-0.864864865,0.662162162,-0.621621622,-0.135135135,-0.594594595,0.297297297,-0.540540541,0.594594595,-0.5,0.851351351,-0.216216216,-0.22972973,-0.094594595,0.351351351,-0.094594595,0.72972973,-0.108108108,1,0.189189189,-0.243243243,0.27027027,0.310810811,0.256756757,0.648648649,0.216216216,0.905405405,0.540540541,-0.175675676,0.648648649,0.216216216,0.635135135,0.459459459,0.594594595,0.648648649
0,0,0,-0.46969697,0.075757576,-0.818181818,0.181818182,-0.848484848,0.409090909,-0.742424242,0.621212121,-0.666666667,-0.242424242,-0.606060606,0.166666667,-0.454545455,0.53030303,-0.318181818,0.848484848,-0.196969697,-0.393939394,-0.045454545,0.257575758,0.045454545,0.681818182,0.075757576,1,0.257575758,-0.424242424,0.378787879,0.242424242,0.46969697,0.666666667,0.484848485,1,0.651515152,-0.363636364,0.787878788,0.090909091,0.818181818,0.393939394,0.787878788,0.651515152
0,0,0,-0.441176471,0.132352941,-0.808823529,0.205882353,-0.882352941,0.279411765,-0.808823529,0.308823529,-0.588235294,-0.338235294,-0.352941176,0.147058824,-0.161764706,0.514705882,0.014705882,0.794117647,-0.147058824,-0.485294118,0.132352941,0.132352941,0.338235294,0.529411765,0.514705882,0.852941176,0.25,-0.5,0.5,0.058823529,0.676470588,0.411764706,0.808823529,0.705882353,0.588235294,-0.455882353,0.764705882,-0.058823529,0.897058824,0.205882353,1,0.441176471
0,0,0,-0.284313725,0.039215686,-0.421568627,0.058823529,-0.31372549,0.156862745,-0.245098039,0.254901961,-0.225490196,-0.274509804,0.117647059,0.049019608,0.303921569,0.274509804,0.470588235,0.431372549,0.068627451,-0.352941176,0.441176471,0,0.656862745,0.264705882,0.823529412,0.490196078,0.31372549,-0.352941176,0.647058824,-0.029411765,0.843137255,0.205882353,0.990196078,0.401960784,0.5,-0.284313725,0.745098039,-0.049019608,0.892156863,0.12745098,1,0.274509804
0,0,0,-0.192307692,-0.009615385,-0.384615385,-0.163461538,-0.317307692,-0.317307692,-0.144230769,-0.461538462,-0.432692308,-0.903846154,0.067307692,-0.692307692,0.432692308,-0.442307692,0.653846154,-0.230769231,-0.201923077,-0.971153846,0.365384615,-0.682692308,0.730769231,-0.403846154,0.961538462,-0.153846154,0.028846154,-0.932692308,0.490384615,-0.692307692,0.807692308,-0.413461538,1,-0.192307692,0.240384615,-0.807692308,0.596153846,-0.673076923,0.807692308,-0.480769231,0.932692308,-0.326923077
0,0,0,-0.307692308,0.134615385,-0.480769231,0.317307692,-0.442307692,0.519230769,-0.403846154,0.682692308,-0.153846154,0.048076923,0.201923077,0.471153846,0.423076923,0.740384615,0.596153846,0.923076923,0.134615385,-0.019230769,0.490384615,0.451923077,0.711538462,0.740384615,0.884615385,0.971153846,0.365384615,-0.038461538,0.653846154,0.403846154,0.846153846,0.673076923,1,0.884615385,0.528846154,-0.019230769,0.740384615,0.317307692,0.865384615,0.557692308,0.971153846,0.740384615
0,0,0,-0.228571429,0.157142857,-0.292857143,0.342857143,-0.257142857,0.514285714,-0.235714286,0.671428571,0.042857143,0.3,0.242857143,0.564285714,0.392857143,0.75,0.528571429,0.9,0.242857143,0.235714286,0.492857143,0.585714286,0.664285714,0.814285714,0.814285714,1,0.385714286,0.214285714,0.607142857,0.542857143,0.757142857,0.764285714,0.885714286,0.928571429,0.464285714,0.214285714,0.635714286,0.457142857,0.757142857,0.614285714,0.857142857,0.735714286
0,0,0,-0.167539267,0.157068063,-0.22513089,0.376963351,-0.183246073,0.554973822,-0.151832461,0.696335079,-0.057591623,0.387434555,0.09947644,0.659685864,0.19895288,0.816753927,0.282722513,0.937172775,0.104712042,0.335078534,0.272251309,0.659685864,0.371727749,0.853403141,0.445026178,1,0.230366492,0.303664921,0.366492147,0.596858639,0.45026178,0.780104712,0.513089005,0.921465969,0.319371728,0.272251309,0.418848168,0.507853403,0.476439791,0.643979058,0.518324607,0.759162304
0,0,0,-0.184210526,0.136842105,-0.263157895,0.352631579,-0.242105263,0.542105263,-0.236842105,0.694736842,-0.131578947,0.363157895,0.005263158,0.636842105,0.094736842,0.805263158,0.168421053,0.942105263,0.036842105,0.321052632,0.184210526,0.652631579,0.273684211,0.852631579,0.336842105,1,0.168421053,0.289473684,0.294736842,0.594736842,0.363157895,0.784210526,0.415789474,0.921052632,0.268421053,0.268421053,0.357894737,0.510526316,0.405263158,0.647368421,0.442105263,0.757894737
